Date,EDP,ITSA,PETR,IBOV
2021-02-02,19.829999923706055,10.29523754119873,28.65999984741211,113.8499984741211
2021-02-03,19.90999984741211,10.304760932922363,28.940000534057617,115.25
2021-02-04,19.899999618530273,10.304760932922363,28.81999969482422,114.62000274658203
2021-02-05,19.65999984741211,10.247618675231934,28.84000015258789,115.81999969482422
2021-02-08,19.5,10.095237731933594,28.110000610351562,115.18000030517578
2021-02-09,19.360000610351562,10.180952072143555,27.540000915527344,114.91000366210938
2021-02-10,19.010000228881836,10.114285469055176,27.799999237060547,113.91999816894531
2021-02-11,19.020000457763672,10.133333206176758,28.079999923706055,114.9000015258789
2021-02-12,18.920000076293945,10.095237731933594,28.440000534057617,115.05000305175781
2021-02-17,18.760000228881836,10.038095474243164,29.59000015258789,115.86000061035156
2021-02-18,18.65999984741211,9.857142448425293,29.270000457763672,114.61000061035156
2021-02-19,18.6299991607666,9.761903762817383,27.329999923706055,113.81999969482422
2021-02-22,18.049999237060547,9.314285278320312,21.670000076293945,108.25
2021-02-23,18.260000228881836,10.019046783447266,24.059999465942383,110.76000213623047
2021-02-24,18.309999465942383,9.923809051513672,24.399999618530273,111.45999908447266
2021-02-25,18.290000915527344,9.628570556640625,23.190000534057617,108.08999633789062
2021-02-26,18.010000228881836,9.476189613342285,22.239999771118164,105.58999633789062
2021-03-01,17.59000015258789,9.161904335021973,22.0,105.94000244140625
2021-03-02,17.780000686645508,9.428570747375488,21.989999771118164,107.5
2021-03-03,17.899999618530273,9.51428508758545,21.190000534057617,107.16000366210938
2021-03-04,18.469999313354492,9.723809242248535,22.219999313354492,108.56999969482422
2021-03-05,18.540000915527344,9.876190185546875,22.389999389648438,110.93000030517578
2021-03-08,18.049999237060547,9.485713958740234,21.100000381469727,105.3499984741211
2021-03-09,18.350000381469727,9.571428298950195,21.59000015258789,107.19000244140625
2021-03-10,18.889999389648438,9.819046974182129,22.34000015258789,108.62999725341797
2021-03-11,18.950000762939453,9.790475845336914,23.290000915527344,110.44999694824219
2021-03-12,19.1200008392334,9.714284896850586,23.170000076293945,109.85135650634766
2021-03-15,19.110000610351562,9.742856979370117,23.649999618530273,110.51969909667969
2021-03-16,19.15999984741211,9.600000381469727,23.280000686645508,109.71434020996094
2021-03-17,19.399999618530273,9.876190185546875,24.079999923706055,112.1492919921875
2021-03-18,19.229999542236328,9.971427917480469,23.239999771118164,110.49861145019531
2021-03-19,19.549999237060547,9.942856788635254,24.0,111.83014678955078
2021-03-22,19.5,10.019046783447266,23.520000457763672,110.63616180419922
2021-03-23,19.299999237060547,9.771428108215332,22.799999237060547,108.98515319824219
2021-03-24,18.920000076293945,9.571428298950195,22.81999969482422,107.83213806152344
2021-03-25,19.31999969482422,9.771428108215332,23.200000762939453,109.45245361328125
2021-03-26,19.40999984741211,9.866665840148926,23.459999084472656,110.44692993164062
2021-03-29,19.31999969482422,9.828571319580078,23.829999923706055,111.060302734375
2021-03-30,19.780000686645508,9.971427917480469,23.829999923706055,112.4375228881836
2021-03-31,19.790000915527344,9.828571319580078,24.100000381469727,112.22679901123047
2021-04-01,19.719999313354492,9.619047164916992,23.889999389648438,110.9017105102539
2021-04-05,19.8799991607666,9.742856979370117,24.040000915527344,113.0841064453125
2021-04-06,19.809999465942383,9.647619247436523,24.020000457763672,113.06353759765625
2021-04-07,19.690000534057617,9.638094902038574,24.0,113.18211364746094
2021-04-08,19.700000762939453,9.609522819519043,23.700000762939453,113.75
2021-04-09,19.610000610351562,9.561903953552246,23.649999618530273,113.01000213623047
2021-04-12,18.950000762939453,9.723809242248535,23.889999389648438,114.4000015258789
2021-04-13,19.010000228881836,9.704760551452637,23.969999313354492,114.66999816894531
2021-04-14,18.600000381469727,9.771428108215332,24.350000381469727,115.5999984741211
2021-04-15,18.75,9.771428108215332,23.09000015258789,116.19999694824219
2021-04-16,19.0,9.80952262878418,22.950000762939453,116.45999908447266
2021-04-19,18.850000381469727,9.714284896850586,24.280000686645508,116.33999633789062
2021-04-20,19.100000381469727,9.733332633972168,23.81999969482422,115.4800033569336
2021-04-22,18.90999984741211,9.733332633972168,23.709999084472656,114.94999694824219
2021-04-23,19.1299991607666,9.828571319580078,23.690000534057617,115.97000122070312
